 0.5977814226	-0.4578676006	-0.2792272620	 1.8974587170	-0.1725477468	-0.7951972055	 0.1612312526	 0.1926655890	
 0.5974354588	-0.4594585097	-0.2789046912	 1.8978435720	-0.1734165803	-0.7957122775	 0.1613394626	 0.1921894265	
 0.5970877541	-0.4610504511	-0.2785819044	 1.8982274749	-0.1742887167	-0.7962295268	 0.1614473580	 0.1917135000	
 0.5967383017	-0.4626434293	-0.2782589020	 1.8986104261	-0.1751641819	-0.7967489599	 0.1615549395	 0.1912378084	
 0.5963870951	-0.4642374484	-0.2779356848	 1.8989924263	-0.1760430019	-0.7972705827	 0.1616622076	 0.1907623509	
 0.5960341275	-0.4658325131	-0.2776122534	 1.8993734757	-0.1769252028	-0.7977944016	 0.1617691632	 0.1902871267	
 0.5956793920	-0.4674286275	-0.2772886084	 1.8997535749	-0.1778108112	-0.7983204228	 0.1618758068	 0.1898121349	
 0.5953228819	-0.4690257962	-0.2769647504	 1.9001327244	-0.1786998538	-0.7988486524	 0.1619821390	 0.1893373746	
 0.5949645903	-0.4706240236	-0.2766406800	 1.9005109246	-0.1795923576	-0.7993790968	 0.1620881606	 0.1888628449	
 0.5946045102	-0.4722233141	-0.2763163979	 1.9008881759	-0.1804883496	-0.7999117623	 0.1621938720	 0.1883885450	
 0.5942426346	-0.4738236721	-0.2759919047	 1.9012644789	-0.1813878576	-0.8004466551	 0.1622992741	 0.1879144739	
 0.5938789564	-0.4754251022	-0.2756672011	 1.9016398340	-0.1822909090	-0.8009837815	 0.1624043674	 0.1874406309	
 0.5935134685	-0.4770276088	-0.2753422875	 1.9020142416	-0.1831975319	-0.8015231480	 0.1625091526	 0.1869670151	
 0.5931461639	-0.4786311963	-0.2750171646	 1.9023877022	-0.1841077546	-0.8020647608	 0.1626136302	 0.1864936255	
 0.5927770351	-0.4802358693	-0.2746918332	 1.9027602162	-0.1850216056	-0.8026086263	 0.1627178010	 0.1860204614	
 0.5924060750	-0.4818416323	-0.2743662936	 1.9031317842	-0.1859391135	-0.8031547509	 0.1628216655	 0.1855475218	
 0.5920332762	-0.4834484898	-0.2740405467	 1.9035024065	-0.1868603075	-0.8037031411	 0.1629252244	 0.1850748059	
 0.5916586313	-0.4850564464	-0.2737145930	 1.9038720835	-0.1877852168	-0.8042538031	 0.1630284782	 0.1846023129	
 0.5912821328	-0.4866655065	-0.2733884330	 1.9042408159	-0.1887138711	-0.8048067436	 0.1631314277	 0.1841300417	
 0.5909037733	-0.4882756749	-0.2730620674	 1.9046086039	-0.1896463002	-0.8053619688	 0.1632340734	 0.1836579917	
 0.5905235451	-0.4898869559	-0.2727354969	 1.9049754480	-0.1905825343	-0.8059194854	 0.1633364159	 0.1831861619	
 0.5901414406	-0.4914993543	-0.2724087220	 1.9053413487	-0.1915226037	-0.8064792997	 0.1634384560	 0.1827145514	
 0.5897574521	-0.4931128747	-0.2720817433	 1.9057063063	-0.1924665393	-0.8070414183	 0.1635401940	 0.1822431594	
 0.5893715718	-0.4947275216	-0.2717545614	 1.9060703214	-0.1934143720	-0.8076058476	 0.1636416308	 0.1817719850	
 0.5889837920	-0.4963432996	-0.2714271770	 1.9064333944	-0.1943661332	-0.8081725942	 0.1637427668	 0.1813010274	
 0.5885941047	-0.4979602135	-0.2710995905	 1.9067955257	-0.1953218545	-0.8087416647	 0.1638436028	 0.1808302857	
